"","opcode","fullspp","MaxN","longitude","latitude","depth","status","sd"
"1867","GB-BV-112","Platycephalidae Platycephalus spp",7,115.3645883,-33.361405,33,"Fished","spatially balanced"
"1868","GB-BV-112","Sillaginidae  spp",1,115.3645883,-33.361405,33,"Fished","spatially balanced"
"1869","GB-BV-112","Sillaginidae Sillago spp",11,115.3645883,-33.361405,33,"Fished","spatially balanced"
"1870","GB-BV-112","Trygonorrhinidae Trygonorrhina dumerilii",1,115.3645883,-33.361405,33,"Fished","spatially balanced"
"1871","GB-BV-112","Unknown Unknown Unknown",2,115.3645883,-33.361405,33,"Fished","spatially balanced"
"1872","GB-BV-113","Carangidae Pseudocaranx spp",2,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1873","GB-BV-113","Chaetodontidae Chelmonops curiosus",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1874","GB-BV-113","Gerreidae Parequula melbournensis",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1875","GB-BV-113","Labridae Austrolabrus maculatus",20,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1876","GB-BV-113","Labridae Choerodon rubescens",3,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1877","GB-BV-113","Labridae Coris auricularis",460,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1878","GB-BV-113","Labridae Pictilabrus laticlavius",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1879","GB-BV-113","Labridae Siphonognathus caninis",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1880","GB-BV-113","Monacanthidae Nelusetta ayraud",2,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1881","GB-BV-113","Mullidae Upeneichthys stotti",4,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1882","GB-BV-113","Myliobatidae Myliobatis tenuicaudatus",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1883","GB-BV-113","Neosebastidae Neosebastes pandus",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1884","GB-BV-113","Pinguipedidae Parapercis haackei",3,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1885","GB-BV-113","Pomacentridae Chromis klunzingeri",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1886","GB-BV-113","Serranidae Caesioperca sp1",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1887","GB-BV-113","Sparidae Chrysophrys auratus",7,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1888","GB-BV-113","Trygonorrhinidae Trygonorrhina dumerilii",1,115.0933402,-33.50491973,37.1,"Fished","spatially balanced"
"1889","GB-BV-114","Aracanidae Anoplocapros amygdaloides",4,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1890","GB-BV-114","Carangidae Pseudocaranx spp",90,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1891","GB-BV-114","Myliobatidae Myliobatis tenuicaudatus",5,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1892","GB-BV-114","Platycephalidae Platycephalus spp",38,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1893","GB-BV-114","Sparidae Chrysophrys auratus",40,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1894","GB-BV-114","Trygonorrhinidae Aptychotrema vincentiana",2,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1895","GB-BV-114","Trygonorrhinidae Trygonorrhina dumerilii",6,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1896","GB-BV-114","Unknown Unknown Unknown",2,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1897","GB-BV-114","Urolophidae Trygonoptera mucosa",1,115.2143183,-33.52317833,30.4,"Fished","spatially balanced"
"1898","GB-BV-115","Apogonidae Ostorhinchus rueppellii",48,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1899","GB-BV-115","Apogonidae Ostorhinchus victoriae",2,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1900","GB-BV-115","Aracanidae Aracana aurita",1,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1901","GB-BV-115","Carangidae Pseudocaranx spp",3,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1902","GB-BV-115","Gerreidae Parequula melbournensis",6,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1903","GB-BV-115","Labridae Austrolabrus maculatus",2,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1904","GB-BV-115","Labridae Notolabrus parilus",10,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1905","GB-BV-115","Labridae Ophthalmolepis lineolatus",12,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1906","GB-BV-115","Monacanthidae  spp",2,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1907","GB-BV-115","Monacanthidae Acanthaluteres sp1",226,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1908","GB-BV-115","Monacanthidae Scobinichthys granulatus",27,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1909","GB-BV-115","Mullidae Upeneichthys vlamingii",2,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1910","GB-BV-115","Sillaginidae Sillaginodes punctatus",1,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1911","GB-BV-115","Terapontidae Pelates octolineatus",350,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1912","GB-BV-115","Trygonorrhinidae Trygonorrhina dumerilii",2,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1913","GB-BV-115","Unknown Unknown Unknown",1,115.3661017,-33.56382167,14.7,"Fished","spatially balanced"
"1914","GB-BV-116","Carangidae Seriola hippos",2,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1915","GB-BV-116","Dasyatidae Bathytoshia brevicaudata",1,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1916","GB-BV-116","Gerreidae Parequula melbournensis",7,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1917","GB-BV-116","Labridae  spp",2,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1918","GB-BV-116","Labridae Austrolabrus maculatus",13,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1919","GB-BV-116","Labridae Choerodon rubescens",1,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1920","GB-BV-116","Labridae Coris auricularis",22,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1921","GB-BV-116","Labridae Notolabrus parilus",3,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1922","GB-BV-116","Labridae Ophthalmolepis lineolatus",10,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1923","GB-BV-116","Monacanthidae  spp",2,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1924","GB-BV-116","Monacanthidae Acanthaluteres sp1",4,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1925","GB-BV-116","Monacanthidae Scobinichthys granulatus",1,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1926","GB-BV-116","Mullidae Upeneichthys vlamingii",3,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1927","GB-BV-116","Pomacentridae Chromis klunzingeri",10,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1928","GB-BV-116","Unknown Unknown Unknown",6,115.4483167,-33.49070667,15.3,"Fished","spatially balanced"
"1929","GB-BV-117","Carangidae Seriola hippos",4,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1930","GB-BV-117","Labridae Austrolabrus maculatus",1,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1931","GB-BV-117","Labridae Choerodon rubescens",1,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1932","GB-BV-117","Labridae Coris auricularis",173,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1933","GB-BV-117","Labridae Eupetrichthys angustipes",1,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1934","GB-BV-117","Labridae Notolabrus parilus",6,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1935","GB-BV-117","Labridae Pseudolabrus biserialis",2,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1936","GB-BV-117","Myliobatidae Myliobatis tenuicaudatus",2,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1937","GB-BV-117","Pinguipedidae Parapercis haackei",1,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1938","GB-BV-117","Sparidae Chrysophrys auratus",24,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1939","GB-BV-117","Trygonorrhinidae Trygonorrhina dumerilii",2,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1940","GB-BV-117","Urolophidae Trygonoptera mucosa",1,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1941","GB-BV-117","Urolophidae Trygonoptera ovalis",2,115.2181683,-33.60536,15,"Fished","spatially balanced"
"1942","GB-BV-118","Carangidae Pseudocaranx spp",36,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1943","GB-BV-118","Carcharhinidae Galeocerdo cuvier",3,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1944","GB-BV-118","Dasyatidae Bathytoshia brevicaudata",2,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1945","GB-BV-118","Labridae Choerodon rubescens",1,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1946","GB-BV-118","Labridae Coris auricularis",177,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1947","GB-BV-118","Labridae Eupetrichthys angustipes",1,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1948","GB-BV-118","Myliobatidae Myliobatis tenuicaudatus",3,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1949","GB-BV-118","Neosebastidae Neosebastes pandus",1,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1950","GB-BV-118","Pinguipedidae Parapercis ramsayi",1,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1951","GB-BV-118","Sparidae Chrysophrys auratus",5,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1952","GB-BV-118","Urolophidae  spp",1,115.2139467,-33.4218,38.5,"Fished","spatially balanced"
"1953","GB-BV-119","Aracanidae Anoplocapros amygdaloides",3,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1954","GB-BV-119","Carangidae  spp",14,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1955","GB-BV-119","Carangidae Pseudocaranx spp",62,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1956","GB-BV-119","Carangidae Seriola hippos",2,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1957","GB-BV-119","Gerreidae Parequula melbournensis",90,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1958","GB-BV-119","Labridae Coris auricularis",52,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1959","GB-BV-119","Monacanthidae Acanthaluteres sp1",1,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1960","GB-BV-119","Mullidae Upeneichthys vlamingii",3,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1961","GB-BV-119","Platycephalidae Platycephalus spp",4,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1962","GB-BV-119","Trygonorrhinidae Trygonorrhina dumerilii",2,115.324995,-33.568825,18.9,"Fished","spatially balanced"
"1963","GB-BV-120","Aracanidae Anoplocapros amygdaloides",2,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1964","GB-BV-120","Carangidae Pseudocaranx spp",14,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1965","GB-BV-120","Gerreidae Parequula melbournensis",50,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1966","GB-BV-120","Labridae Coris auricularis",3,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1967","GB-BV-120","Loliginidae Sepioteuthis australis",1,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1968","GB-BV-120","Mullidae Upeneichthys stotti",4,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1969","GB-BV-120","Mullidae Upeneichthys vlamingii",6,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1970","GB-BV-120","Myliobatidae Myliobatis tenuicaudatus",1,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1971","GB-BV-120","Paralichthyidae Pseudorhombus spp",3,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1972","GB-BV-120","Platycephalidae Platycephalus spp",1,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1973","GB-BV-120","Sparidae Chrysophrys auratus",5,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1974","GB-BV-120","Triakidae Mustelus antarcticus",2,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1975","GB-BV-120","Trygonorrhinidae Trygonorrhina dumerilii",6,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1976","GB-BV-120","Unknown Unknown Unknown",1,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1977","GB-BV-120","Urolophidae Trygonoptera mucosa",2,115.3055483,-33.48023833,30.4,"Fished","spatially balanced"
"1978","GB-BV-121","Apogonidae Ostorhinchus rueppellii",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1979","GB-BV-121","Carangidae Pseudocaranx spp",5,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1980","GB-BV-121","Gerreidae Parequula melbournensis",5,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1981","GB-BV-121","Labridae Austrolabrus maculatus",3,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1982","GB-BV-121","Labridae Coris auricularis",261,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1983","GB-BV-121","Labridae Notolabrus parilus",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1984","GB-BV-121","Labridae Ophthalmolepis lineolatus",5,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1985","GB-BV-121","Monacanthidae Meuschenia scabra",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1986","GB-BV-121","Monacanthidae Scobinichthys granulatus",7,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1987","GB-BV-121","Mullidae Upeneichthys vlamingii",4,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1988","GB-BV-121","Pomacentridae Chromis klunzingeri",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1989","GB-BV-121","Sparidae Chrysophrys auratus",3,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1990","GB-BV-121","Sphyraenidae Sphyraena novaehollandiae",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1991","GB-BV-121","Sphyrnidae Sphyrna zygaena",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1992","GB-BV-121","Terapontidae Pelates octolineatus",233,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1993","GB-BV-121","Trygonorrhinidae Trygonorrhina dumerilii",1,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1994","GB-BV-121","Unknown Unknown Unknown",1051,115.13733,-33.60616667,8.5,"Fished","spatially balanced"
"1995","GB-BV-122","Aracanidae Anoplocapros amygdaloides",1,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"1996","GB-BV-122","Carangidae Pseudocaranx spp",180,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"1997","GB-BV-122","Carangidae Trachurus novaezelandiae",23,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"1998","GB-BV-122","Dasyatidae Bathytoshia brevicaudata",2,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"1999","GB-BV-122","Gerreidae Parequula melbournensis",52,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2000","GB-BV-122","Labridae Choerodon rubescens",1,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2001","GB-BV-122","Labridae Coris auricularis",14,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2002","GB-BV-122","Loliginidae Sepioteuthis australis",2,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2003","GB-BV-122","Monacanthidae Nelusetta ayraud",4,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2004","GB-BV-122","Mullidae Upeneichthys spp",1,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2005","GB-BV-122","Myliobatidae Myliobatis tenuicaudatus",5,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2006","GB-BV-122","Neosebastidae Neosebastes pandus",1,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2007","GB-BV-122","Platycephalidae Platycephalus spp",4,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2008","GB-BV-122","Triakidae Mustelus antarcticus",2,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2009","GB-BV-122","Trygonorrhinidae Trygonorrhina dumerilii",6,115.1287083,-33.45115333,41.5,"Fished","spatially balanced"
"2010","GB-BV-123","Gerreidae Parequula melbournensis",10,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2011","GB-BV-123","Heterodontidae Heterodontus portusjacksoni",2,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2012","GB-BV-123","Labridae Austrolabrus maculatus",3,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2013","GB-BV-123","Labridae Coris auricularis",105,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2014","GB-BV-123","Labridae Notolabrus parilus",1,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2015","GB-BV-123","Labridae Ophthalmolepis lineolatus",12,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2016","GB-BV-123","Labridae Pictilabrus laticlavius",1,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2017","GB-BV-123","Monacanthidae Acanthaluteres sp1",2,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2018","GB-BV-123","Monacanthidae Scobinichthys granulatus",4,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2019","GB-BV-123","Mullidae Upeneichthys vlamingii",3,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2020","GB-BV-123","Myliobatidae Myliobatis tenuicaudatus",2,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2021","GB-BV-123","Pinguipedidae Parapercis haackei",1,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2022","GB-BV-123","Pomacentridae Chromis klunzingeri",32,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2023","GB-BV-123","Trygonorrhinidae Trygonorrhina dumerilii",3,115.4146733,-33.51121333,15.7,"Fished","spatially balanced"
"2024","GB-BV-124","Carangidae  spp",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2025","GB-BV-124","Carangidae Pseudocaranx spp",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2026","GB-BV-124","Carangidae Seriola hippos",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2027","GB-BV-124","Gerreidae Parequula melbournensis",3,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2028","GB-BV-124","Labridae Austrolabrus maculatus",8,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2029","GB-BV-124","Labridae Coris auricularis",49,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2030","GB-BV-124","Labridae Eupetrichthys angustipes",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2031","GB-BV-124","Labridae Halichoeres brownfieldi",3,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2032","GB-BV-124","Labridae Notolabrus parilus",6,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2033","GB-BV-124","Labridae Ophthalmolepis lineolatus",76,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2034","GB-BV-124","Loliginidae Sepioteuthis australis",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2035","GB-BV-124","Monacanthidae  spp",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2036","GB-BV-124","Monacanthidae Meuschenia galii",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2037","GB-BV-124","Monacanthidae Scobinichthys granulatus",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2038","GB-BV-124","Mullidae Upeneichthys vlamingii",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2039","GB-BV-124","Myliobatidae Myliobatis tenuicaudatus",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2040","GB-BV-124","Pomacentridae Chromis klunzingeri",80,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2041","GB-BV-124","Trygonorrhinidae Trygonorrhina dumerilii",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2042","GB-BV-124","Unknown Unknown Unknown",1,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2043","GB-BV-124","Urolophidae Trygonoptera ovalis",2,115.5011533,-33.40978667,19.2,"Fished","spatially balanced"
"2044","GB-BV-125","Aracanidae Anoplocapros amygdaloides",2,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2045","GB-BV-125","Carangidae Pseudocaranx spp",2,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2046","GB-BV-125","Carangidae Seriola hippos",17,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2047","GB-BV-125","Dasyatidae Bathytoshia brevicaudata",5,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2048","GB-BV-125","Gerreidae Parequula melbournensis",1,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2049","GB-BV-125","Labridae Coris auricularis",40,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2050","GB-BV-125","Labridae Eupetrichthys angustipes",2,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2051","GB-BV-125","Mullidae Upeneichthys stotti",2,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2052","GB-BV-125","Myliobatidae Myliobatis tenuicaudatus",1,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2053","GB-BV-125","Platycephalidae Platycephalus spp",1,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2054","GB-BV-125","Scombridae Thunnus spp",1,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2055","GB-BV-125","Sparidae Chrysophrys auratus",44,115.1458983,-33.51081167,34.2,"Fished","spatially balanced"
"2056","GB-BV-126","Carangidae Pseudocaranx spp",74,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2057","GB-BV-126","Carangidae Seriola hippos",7,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2058","GB-BV-126","Dasyatidae Bathytoshia brevicaudata",5,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2059","GB-BV-126","Gerreidae Parequula melbournensis",25,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2060","GB-BV-126","Labridae Austrolabrus maculatus",30,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2061","GB-BV-126","Labridae Choerodon rubescens",8,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2062","GB-BV-126","Labridae Coris auricularis",761,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2063","GB-BV-126","Microcanthidae Neatypus obliquus",69,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2064","GB-BV-126","Monacanthidae Meuschenia spp",1,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2065","GB-BV-126","Mullidae Upeneichthys vlamingii",3,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2066","GB-BV-126","Myliobatidae Myliobatis tenuicaudatus",11,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2067","GB-BV-126","Pempherididae Pempheris klunzingeri",6,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2068","GB-BV-126","Pinguipedidae Parapercis haackei",2,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2069","GB-BV-126","Sparidae Chrysophrys auratus",157,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2070","GB-BV-126","Tetraodontidae Lagocephalus sceleratus",1,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2071","GB-BV-126","Trygonorrhinidae Trygonorrhina dumerilii",2,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2072","GB-BV-126","Unknown Unknown Unknown",55,115.185275,-33.53928167,30.7,"Fished","spatially balanced"
"2073","GB-BV-127","Labridae Austrolabrus maculatus",13,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2074","GB-BV-127","Labridae Coris auricularis",70,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2075","GB-BV-127","Labridae Eupetrichthys angustipes",2,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2076","GB-BV-127","Labridae Ophthalmolepis lineolatus",47,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2077","GB-BV-127","Microcanthidae Tilodon sexfasciatus",1,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2078","GB-BV-127","Mullidae Upeneichthys vlamingii",1,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2079","GB-BV-127","Sparidae Chrysophrys auratus",2,115.23133,-33.35644333,38.7,"Fished","spatially balanced"
"2080","GB-BV-128","Carangidae Pseudocaranx spp",52,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2081","GB-BV-128","Carangidae Trachurus novaezelandiae",84,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2082","GB-BV-128","Gerreidae Parequula melbournensis",3,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2083","GB-BV-128","Mullidae Upeneichthys vlamingii",5,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2084","GB-BV-128","Myliobatidae Myliobatis tenuicaudatus",1,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2085","GB-BV-128","Platycephalidae Platycephalus spp",22,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2086","GB-BV-128","Sillaginidae Sillago spp",130,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2087","GB-BV-128","Trygonorrhinidae Trygonorrhina dumerilii",3,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2088","GB-BV-128","Unknown Unknown Unknown",46,115.3129583,-33.37047393,35.8,"Fished","spatially balanced"
"2089","GB-BV-129","Aracanidae Anoplocapros amygdaloides",4,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2090","GB-BV-129","Aracanidae Aracana aurita",1,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2091","GB-BV-129","Carangidae Pseudocaranx spp",201,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2092","GB-BV-129","Gerreidae Parequula melbournensis",178,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2093","GB-BV-129","Labridae Coris auricularis",73,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2094","GB-BV-129","Mullidae Upeneichthys stotti",8,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2095","GB-BV-129","Myliobatidae Myliobatis tenuicaudatus",7,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2096","GB-BV-129","Platycephalidae Platycephalus spp",25,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
"2097","GB-BV-129","Sparidae Chrysophrys auratus",12,115.1385783,-33.49572,35.8,"Fished","spatially balanced"
