OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
INB1-2	56	0	1447.94059	784.60396	1177.54455	767.96040
INB1-2	56	1	1314.87129	787.27723	1035.26733	766.17822
INB1-2	57	0	1150.90099	292.54455	1071.03960	278.50495
INB1-2	57	1	1299.41584	265.81188	1224.60396	244.04950
INB1-2	58	0	906.45545	722.52475	485.21782	694.76238
INB1-2	58	1	733.28713	819.05941	250.26733	796.94059
INB1-2	59	0	1340.27723	223.91089	1420.91089	189.89109
INB1-2	59	1	1225.02970	246.48515	1297.64356	217.81188
INB1-2	60	0	805.54455	355.24752	537.02970	333.86139
INB1-2	60	1	607.12871	441.98020	266.13861	412.27723
INB1-2	61	0	780.06931	658.13861	682.37624	636.05941
INB1-2	61	1	887.89109	643.28713	776.83168	622.39604
INB1-2	62	0	497.55446	209.25743	281.00000	194.85149
INB1-2	62	1	754.78218	209.25743	568.52475	195.74257
INB1-2	63	0	859.19802	258.72277	751.10891	244.13861
INB1-2	63	1	1042.46535	256.64356	946.25743	242.05941
INB1-2	64	0	652.48515	373.25743	597.20792	359.51485
INB1-2	64	1	215.16832	338.96040	207.62376	334.46535
INB1-2	65	0	55.84158	143.76238	313.66337	192.47525
INB1-2	65	1	291.08911	45.14851	463.36634	86.73267
INB1-2	66	0	1020.59406	984.95050	753.26733	955.24752
INB1-2	67	0	1404.68317	357.94059	1181.00000	341.45545
INB1-2	67	1	1042.69307	295.97030	844.52475	278.59406
INB1-2	68	0	445.36634	172.08911	573.86139	189.84158
INB1-2	68	1	311.70297	139.71287	472.27723	168.75248
INB1-2	69	0	1231.46535	387.40594	1281.15842	370.00990
INB1-2	69	1	1390.97030	337.50495	1470.66337	310.60396
INB1-2	70	0	1234.45545	248.73267	1348.29703	219.47525
INB1-2	70	1	1087.42574	243.98020	1185.52475	215.01980
INB1-2	71	0	834.05941	255.44554	829.30693	244.75248
INB1-2	71	1	564.35644	226.93069	577.42574	225.74257
INB1-2	72	0	724.75248	450.29703	540.59406	432.47525
INB1-2	72	1	223.36634	332.67327	17.82178	314.85149
INB1-2	73	0	1472.29703	327.54455	1386.64356	305.17822
INB1-2	73	1	1147.94059	341.50495	1073.27723	328.64356
INB1-5	0	0	1241.73100	191.72595	1186.45981	191.98251
INB1-5	0	1	1040.17824	146.85714	993.04265	152.09913
INB1-5	1	0	1265.57408	458.29446	1162.94587	461.62682
INB1-5	1	1	1203.63860	482.95918	1105.99672	486.02915
INB1-5	2	0	922.76435	242.12536	1029.65992	248.37901
INB1-5	2	1	858.99180	266.52770	965.88737	274.88047
INB1-5	3	0	1132.68453	797.66764	810.41006	796.61808
INB1-5	4	0	1544.18808	380.53353	1446.75396	384.56851
INB1-5	4	1	1815.02460	281.34985	1727.03827	281.71137
INB1-5	5	0	846.41990	319.65598	605.89885	323.52770
INB1-5	5	1	656.93931	290.53061	409.59486	294.40233
INB1-5	6	0	1653.68015	586.15743	1387.33297	595.10204
INB1-5	6	1	1425.62110	539.97668	1199.95189	558.62974
INB1-5	7	0	539.57354	329.56268	691.78786	341.10787
INB1-5	8	0	324.60744	252.14577	431.72936	278.47230
INB1-5	8	1	428.27064	257.65598	520.69601	281.09621
INB1-5	9	0	1332.97102	303.15160	1306.56424	300.93294
INB1-5	9	1	1175.24549	262.74344	1137.02898	267.08455
INB1-5	10	0	398.56916	67.95918	408.16129	103.11953
INB1-5	10	1	209.08857	53.26531	247.54893	100.49563
INB1-5	11	0	870.46473	476.16910	517.12411	471.04665
INB1-5	11	1	633.48278	469.87172	268.85730	464.22449
INB1-5	12	0	506.15746	449.01166	308.36523	445.90379
INB1-5	12	1	288.85839	449.01166	69.02132	447.74052
INB1-5	13	0	1594.57627	161.63265	1820.27337	113.35277
INB1-5	14	0	809.57682	244.66472	869.75342	257.08163
INB1-5	14	1	643.45325	239.15452	710.45325	253.93294
INB1-5	15	0	1917.11318	649.37901	1569.35921	649.94752
INB1-5	15	1	1520.83106	612.38192	1236.06233	618.19825
INB1-5	16	0	1215.38983	656.15452	863.45817	668.10787
INB1-5	16	1	1585.42373	561.73761	1134.44724	550.76385
INB1-5	17	0	1010.41389	207.62974	872.90651	224.60641
INB1-5	17	1	847.17715	37.60058	683.68835	61.92420
INB1-5	18	0	1503.59541	550.28280	385.09295	541.30904
INB1-5	18	1	1328.81137	401.50729	174.61728	392.27114
INB1-5	19	0	1569.25916	487.31487	1212.44833	499.47813
INB1-5	19	1	1707.03937	463.17493	1290.39256	472.71429
INB1-5	20	0	357.34500	102.06997	44.35210	104.95627
INB1-5	20	1	496.43740	111.77843	227.00929	109.15452
INB1-5	21	0	1029.80645	184.69096	636.75178	171.86297
INB1-5	21	1	1161.28814	189.67638	760.62274	182.88338
INB1-5	22	0	777.69218	279.78717	487.81411	281.35569
INB1-5	22	1	689.51285	249.61224	388.34992	245.40816
INB1-5	23	0	778.85019	164.89796	467.46091	144.25948
INB1-5	23	1	705.36741	189.30029	384.26791	173.64723
INB1-5	24	0	1291.37124	287.34694	1099.86987	306.73178
INB1-5	24	1	1382.96227	169.00875	1169.94095	199.67638
INB1-5	25	0	945.00437	389.22157	729.49207	387.19242
INB1-5	25	1	877.03280	349.60058	630.02788	348.62099
INB1-5	26	0	1344.59869	160.84548	1372.07764	168.21574
INB1-5	26	1	1460.07162	118.60058	1491.74959	113.90087
INB1-5	27	0	833.15746	496.39942	649.57791	501.66764
INB1-5	27	1	706.13723	454.67930	505.23674	459.42274
INB1-5	28	0	1148.68234	526.39942	953.83652	553.29738
INB1-5	28	1	1044.23182	471.55977	839.15090	480.61516
INB1-5	29	0	1270.70858	348.96210	1155.30180	358.62099
INB1-5	29	1	1145.78786	352.11079	1023.03280	350.48688
INB1-5	30	0	1257.30399	201.18076	1277.40350	201.30321
INB1-5	30	1	1390.88518	199.86880	1404.94861	183.98542
INB1-5	31	0	997.59049	613.24198	647.51340	606.34985
INB1-5	31	1	735.67687	543.97085	331.27501	536.02915
INB1-5	32	0	1203.99344	284.67930	912.17496	311.43732
INB1-5	32	1	1013.20066	129.08163	751.30016	144.55685
INB1-5	33	0	1770.41006	533.99417	1571.02570	558.87172
INB1-5	33	1	1584.07873	458.95044	1411.72553	478.31778
INB1-5	34	0	623.80700	507.46356	344.08912	517.90379
INB1-5	34	1	330.13833	506.67638	47.76381	479.70845
INB1-5	35	0	1197.25806	530.31778	854.38874	510.83965
INB1-5	35	1	1654.60634	261.99708	1250.71952	280.28863
INB1-5	36	0	1299.15965	358.32362	987.65227	363.41399
INB1-5	36	1	1763.84910	303.13994	1335.14981	293.87172
INB1-5	37	0	1101.47020	488.34985	770.52870	499.01166
INB1-5	37	1	1499.32695	441.38192	1137.16238	436.83965
INB1-5	38	0	626.90323	32.27405	490.21050	54.31487
INB1-5	38	1	863.88518	12.85714	745.30071	33.32362
INB1-5	39	0	474.43794	178.11953	276.45544	174.74927
INB1-5	39	1	817.70749	208.81924	609.75232	204.13703
INB2-1	0	0	501.25393	757.62687	259.89507	745.52239
INB2-1	0	1	882.44491	484.03731	719.21196	473.17164
INB2-1	1	0	78.90871	373.92537	319.17314	391.92537
INB2-1	1	1	170.57712	399.11194	377.26338	411.06716
INB2-1	2	0	341.67261	147.90299	324.70934	173.14179
INB2-1	2	1	295.33473	151.59701	289.78804	176.50000
INB2-1	3	0	71.18573	61.45522	83.27387	109.70896
INB2-1	4	0	129.94753	117.20149	125.58237	159.41045
INB2-1	5	0	143.04302	185.37313	118.86674	211.56716
INB2-1	6	0	28.20567	165.22388	40.29381	199.47761
INB2-1	7	0	42.30850	249.85075	36.26443	270.00000
INB2-1	8	0	169.23400	245.82090	167.21931	267.98507
INB2-1	9	0	177.29276	276.04478	169.23400	292.16418
INB2-1	10	0	76.55824	322.38806	98.71983	340.52239
INB2-1	11	0	1474.21196	59.10448	1432.12172	30.55970
INB2-1	12	0	1364.06296	132.98507	1418.94229	98.35075
INB2-1	13	0	1374.80797	122.91045	1421.62854	86.59701
INB2-1	14	0	1374.80797	97.72388	1399.80273	63.76119
INB2-1	15	0	1311.34523	90.33582	1333.98951	61.07463
INB2-1	16	0	1325.44806	109.47761	1404.16789	78.87313
INB2-1	17	0	1385.64008	75.22388	1339.44701	51.38060
INB2-1	18	0	1357.09864	66.15672	1324.00105	40.97015
INB2-1	19	0	1300.35152	23.17164	1243.41343	6.04478
INB2-1	20	0	1258.91815	133.91791	1312.99370	105.44776
INB2-1	21	0	1271.34208	141.64179	1315.34418	115.18657
INB2-1	22	0	1256.23190	143.32090	1300.23400	117.53731
INB2-1	23	0	1261.60441	116.79104	1267.66317	98.39552
INB2-1	24	0	1237.42812	125.52239	1248.52361	103.76866
INB2-1	25	0	1215.60231	62.38806	1236.09969	38.61940
INB2-1	26	0	1197.13431	62.05224	1206.21511	40.63433
INB2-1	27	0	1199.48478	101.34328	1240.12907	78.91791
INB2-1	28	0	1191.76180	107.72388	1219.31060	86.30597
INB2-1	29	0	1207.20776	136.26866	1241.47219	115.18657
INB2-1	30	0	1164.94019	47.68657	1190.41553	28.54478
INB2-1	31	0	1140.76390	63.13433	1131.31794	50.37313
INB2-1	32	0	1140.09234	13.76866	1137.02623	0.00000
INB2-1	33	0	1134.71983	46.67910	1099.08290	34.25373
INB2-1	34	0	1128.67576	53.73134	1064.49738	44.32836
INB2-1	35	0	1116.58762	47.35075	1084.30850	37.94776
INB2-1	36	0	1037.48898	65.48507	1014.04512	60.44776
INB2-1	37	0	931.71773	52.38806	919.69045	51.04478
INB2-1	38	0	903.84785	48.35821	907.60231	51.71642
INB2-1	39	0	959.25184	23.84328	931.44281	21.82836
INB2-1	40	0	437.18783	12.08955	423.08499	40.29851
INB2-1	41	0	685.15215	18.80597	532.53095	29.21642
INB2-1	42	0	849.31689	11.41791	652.06925	14.44030
INB2-1	43	0	825.47639	2.01493	665.16474	5.70896
INB2-1	44	0	1079.95698	4.02985	809.31480	6.71642
INB2-1	45	0	1077.27072	9.40299	821.73872	11.75373
INB2-1	46	0	1046.37880	22.50000	805.95698	20.14925
INB2-1	47	0	1079.28541	29.21642	873.78489	34.58955
INB2-1	48	0	1251.37041	34.25373	1072.27807	24.51493
INB2-1	49	0	423.08499	38.28358	410.39349	67.83582
INB2-1	50	0	1108.89612	100.35075	1153.58237	82.27612
INB2-1	51	0	1172.02308	141.99254	1222.08185	124.58955
INB2-1	52	0	1182.43232	154.41791	1213.68730	136.34328
INB2-1	53	0	1179.74607	169.19403	1217.38090	150.44776
INB2-1	54	0	1130.05037	169.19403	1158.28332	156.49254
INB2-1	55	0	1099.83001	168.18657	1116.98216	156.15672
INB2-1	56	0	1152.21196	111.43284	1165.67051	97.05224
INB2-1	57	0	1163.96432	82.88806	1112.95278	72.87313
INB2-1	58	0	1140.12382	79.19403	1080.71773	68.84328
INB2-1	59	0	1108.89612	84.23134	1036.39454	72.53731
INB2-1	60	0	1225.07660	51.65672	1156.94019	37.27612
INB2-1	61	0	1046.55509	146.14925	1070.23924	134.95522
INB2-1	62	0	991.82267	112.90299	1052.77859	107.08209
INB2-1	63	0	1011.96957	93.76119	1031.62434	85.58955
INB2-1	64	0	966.97482	82.34328	983.60756	79.88060
INB2-1	65	0	1074.76076	94.09701	1104.82476	80.88806
INB2-1	66	0	1077.78279	104.50746	1122.95698	90.29104
INB2-1	67	0	1057.30010	107.86567	1096.76600	97.00746
INB2-1	68	0	1108.00315	147.15672	1151.16264	136.29851
INB2-1	69	0	848.12382	86.30597	822.86464	92.20149
INB2-1	70	0	858.86884	80.59701	837.97482	85.82090
INB2-1	71	0	900.16999	91.00746	925.61385	90.52239
INB2-1	72	0	929.04722	106.45522	942.40294	108.32090
INB2-1	73	0	818.91081	113.84328	824.54355	120.07463
INB2-1	74	0	851.48164	120.22388	849.05561	124.77612
INB2-1	75	0	798.76390	68.84328	801.37461	78.43284
INB2-1	76	0	884.38825	149.10448	881.29066	150.97015
INB2-1	77	0	908.22875	134.66418	920.57712	135.18657
INB2-1	78	0	888.08185	127.27612	937.03043	130.14925
INB2-1	79	0	941.80693	72.53731	953.14795	72.72388
INB2-1	80	0	935.42707	163.20896	949.11857	163.05970
INB2-1	81	0	902.85624	167.57463	924.60651	167.76119
INB2-1	82	0	911.92235	177.98507	933.33683	183.20896
INB2-1	83	0	826.63379	147.76119	864.83736	151.97761
INB2-1	84	0	775.25918	141.71642	757.38720	149.62687
INB2-1	85	0	716.49738	121.56716	760.74502	134.85075
INB2-1	86	0	737.98741	175.97015	801.37461	190.59701
INB2-1	87	0	766.19307	148.09701	787.94334	155.33582
INB2-1	88	0	708.05771	62.34328	667.71773	76.21642
INB2-1	89	0	692.61175	67.38060	701.63169	81.25373
INB2-1	90	0	701.00630	70.06716	730.84470	86.29104
INB2-1	91	0	675.82267	76.11194	654.62225	90.32090
INB2-1	92	0	693.28332	112.38060	698.27387	127.26119
INB2-1	93	0	732.90556	143.61194	696.25918	152.11194
INB2-1	94	0	611.68835	126.14925	635.14690	144.72388
INB2-1	95	0	968.84470	51.04478	749.12382	50.03731
INB2-1	96	0	959.77859	35.59701	705.47219	38.95522
INB2-1	97	0	952.72718	2.01493	725.28332	5.03731
INB2-1	98	0	601.24869	38.61940	585.51102	62.12687
INB2-1	99	0	604.60651	39.29104	591.55509	64.81343
INB2-1	100	0	587.81742	49.36567	535.81532	70.52239
INB2-1	101	0	606.28541	60.11194	642.59391	83.28358
INB2-1	102	0	584.12382	63.47015	610.02308	88.65672
INB2-1	103	0	540.47219	57.76119	552.26863	85.63433
INB2-1	104	0	502.52886	55.07463	476.71773	83.61940
INB2-1	105	0	518.98216	72.53731	546.89612	99.73881
INB2-1	106	0	522.00420	94.70149	518.35467	117.20149
INB2-1	107	0	601.24869	108.13433	560.66317	127.27612
INB2-1	108	0	575.05771	112.16418	541.52361	128.95522
INB2-1	109	0	560.95488	116.52985	558.64848	136.34328
INB2-1	110	0	854.66317	212.77612	867.49633	214.57463
INB2-1	111	0	885.89087	232.58955	916.85624	232.70896
INB2-1	112	0	783.81322	215.12687	811.42078	219.61194
INB2-1	113	0	769.03882	220.83582	780.86464	225.65672
INB2-1	114	0	795.90136	228.89552	784.55824	235.73134
INB2-1	115	0	733.44596	247.02985	737.54879	253.52985
INB2-1	116	0	869.10178	246.69403	887.64323	249.16418
INB2-1	117	0	837.87408	266.84328	881.59916	267.63433
INB2-1	118	0	809.66842	289.00746	835.93284	291.14179
INB2-1	119	0	878.31480	189.43284	894.46170	190.79104
INB2-1	120	0	876.97167	186.74627	889.08919	189.44776
INB2-1	121	0	875.62854	184.73134	887.07450	187.09701
INB2-1	122	0	842.05037	186.07463	852.48898	182.73134
INB2-1	123	0	774.55824	183.05224	740.00210	186.42537
INB2-1	124	0	766.49948	193.12687	747.72508	200.19403
INB2-1	125	0	720.49738	188.76119	710.11752	197.84328
INB2-1	126	0	608.43022	200.59701	611.40818	215.14925
INB2-1	127	0	550.00420	193.54478	529.47744	206.75373
INB2-1	128	0	577.20252	199.25373	571.78594	214.47761
INB2-1	129	0	593.99161	199.92537	584.54565	208.43284
INB2-1	130	0	682.30220	158.95522	719.19412	171.49254
INB2-1	131	0	659.80483	171.04478	687.29486	182.57463
INB2-1	132	0	639.32214	161.97761	610.06506	171.82836
INB2-1	133	0	604.40084	161.64179	507.65163	169.14179
INB2-1	134	0	576.86674	145.85821	613.42288	164.10448
INB2-1	135	0	735.51836	321.44776	722.96013	322.91791
INB2-1	136	0	709.66317	286.85821	724.30325	291.01493
INB2-1	137	0	659.96747	300.29104	687.03148	308.81343
INB2-1	138	0	690.85939	262.00746	674.60756	266.83582
INB2-1	139	0	676.16789	231.94776	659.05981	240.12687
INB2-1	140	0	628.15110	230.94030	597.27597	239.11940
INB2-1	141	0	631.50892	251.08955	604.66317	257.25373
INB2-1	142	0	624.12172	258.47761	626.82476	267.32836
INB2-1	143	0	621.77125	280.64179	620.78069	288.48507
INB2-1	144	0	1533.17943	812.01493	1122.18258	793.88060
INB2-1	145	0	223.03568	186.42537	280.89612	218.10448
INB2-1	146	0	368.00525	206.11940	393.18993	231.33582
INB2-1	147	0	56.41133	255.76119	188.62644	288.21642
INB2-1	148	0	456.96222	377.29851	456.11647	379.02239
INB2-1	149	0	498.59916	348.75373	540.39769	356.85821
INB2-1	150	0	563.40504	353.79104	585.05666	359.20896
INB2-1	151	0	589.26023	312.82090	609.23295	319.58209
INB2-1	152	0	640.03568	221.61194	627.74397	229.21642
INB2-1	153	0	768.30430	198.10448	739.54774	204.28358
INB2-1	154	0	835.76810	70.52239	810.52991	81.47015
INB2-1	155	0	850.54250	73.88060	849.14481	78.44776
INB2-1	156	0	719.58762	57.76119	672.52361	73.07463
INB2-1	157	0	666.53410	72.87313	666.47954	90.20149
INB2-1	158	0	920.53830	131.41791	923.93494	131.08209
INB2-1	159	0	916.17314	104.55224	943.74607	102.87313
INB2-1	160	0	881.58762	185.82090	872.56034	184.14179
INB2-1	161	0	905.01574	195.22388	950.62329	192.55224
INB2-1	162	0	881.17524	193.54478	921.41028	194.90299
INB2-1	163	0	878.48898	215.37313	869.02833	217.06716
INB2-1	164	0	850.95488	231.15672	842.83736	233.52239
INB2-1	165	0	893.93494	245.59701	944.24344	245.27612
INB2-1	166	0	942.28751	259.02985	949.95173	256.35821
INB2-1	167	0	841.55299	271.45522	872.72193	271.47015
INB2-1	168	0	736.67366	300.80597	787.88353	303.31343
INB2-1	169	0	1212.70724	112.50000	1099.66737	96.04478
INB2-1	170	0	1281.20672	54.06716	1157.42183	35.93284
INB2-1	171	0	1038.49633	11.75373	1007.22455	4.70149
INB2-1	172	0	1115.72613	44.32836	1166.72088	29.88806
INB2-1	173	0	1125.46380	61.79104	1164.37041	42.98507
INB2-1	174	0	1145.27492	80.26119	1190.89717	62.79851
INB2-1	175	0	1160.04932	86.30597	1193.24764	67.83582
INB2-1	176	0	1025.73662	75.22388	1017.63379	68.17164
INB2-1	177	0	1058.30745	83.28358	1062.29276	73.88060
INB2-1	178	0	1029.09444	87.31343	1004.53830	85.29851
INB2-1	179	0	1051.92760	173.28358	1071.69465	165.22388
INB2-1	180	0	1057.97167	125.93284	1073.37356	116.19403
INB2-1	181	0	1086.51312	100.07463	1086.46905	88.99254
INB2-1	182	0	793.59391	133.79851	683.07975	141.62687
INB2-1	183	0	686.14376	114.99254	697.85414	130.20896
INB2-1	184	0	747.25603	119.02239	791.53725	130.54478
INB2-1	185	0	552.94963	277.29851	556.05456	292.16418
INB2-1	186	0	431.21196	233.90299	379.08919	246.12687
INB2-1	186	1	387.56034	240.28358	346.18258	255.19403
INB2-1	187	0	301.96222	104.26119	276.35677	134.14925
INB2-1	187	1	359.71668	104.93284	332.09654	130.79104
INB2-1	188	0	849.87618	116.26119	792.64323	118.35075
INB2-1	188	1	825.36411	136.74627	766.45226	137.49254
INB2-1	189	0	546.22350	578.78358	535.57712	566.30597
INB2-1	189	1	384.37671	645.27612	401.70199	623.64925
INB2-1	190	0	960.28541	320.60448	968.28541	314.23881
INB2-1	190	1	916.29801	237.65672	919.59706	234.31343
INB2-1	191	0	866.88143	410.19403	928.12382	407.09701
INB2-1	191	1	902.81007	372.58209	963.71668	370.49254
INB2-1	192	0	712.40294	504.35821	561.17524	495.65672
INB2-1	192	1	497.43547	500.11194	347.11647	493.00000
INB2-1	193	0	556.74921	79.25373	719.98426	109.28358
INB2-1	193	1	650.43232	90.00000	800.23610	110.29104
INB2-1	194	0	71.85729	638.97761	0.33578	630.42537
INB2-1	194	1	824.74607	210.29851	735.16789	212.16418
INB2-1	195	0	1069.80063	705.22388	737.37671	703.20896
INB2-1	196	0	936.65373	464.95522	717.23295	456.17910
INB2-1	196	1	993.06506	442.62687	774.14795	434.86567
INB2-1	197	0	851.78489	445.41791	668.37671	439.43284
INB2-1	197	1	953.27492	413.70149	762.56348	407.20896
INB2-1	198	0	852.95488	471.38806	472.16474	460.65672
INB2-1	198	1	931.77964	447.28358	560.30745	438.07463
INB2-1	199	0	189.35047	562.38806	48.85624	547.80597
INB2-1	199	1	231.65897	544.88060	90.91291	532.58209
INB2-1	200	0	696.31165	420.11940	567.13326	414.97015
INB2-1	200	1	667.35047	405.40299	537.92025	401.52239
INB2-1	201	0	698.35782	447.00000	534.67786	441.28358
INB2-1	201	1	801.86254	428.73134	638.93809	421.49254
INB2-1	202	0	1472.15740	531.55224	1055.80273	525.43284
INB2-1	202	1	1567.09969	484.35821	1149.48583	478.23881
INB2-1	203	0	1574.11647	29.43284	1142.53935	35.77612
INB2-1	203	1	1509.39454	65.46269	1089.90556	67.49254
INB2-1	204	0	1190.71983	354.43284	1020.68311	347.41791
INB2-1	204	1	1267.27807	320.17910	1084.90136	312.40299
INB2-1	205	0	934.81742	442.80597	732.32844	436.25373
INB2-1	205	1	994.50262	442.55224	794.53200	436.25373
INB2-1	206	0	1195.44596	376.49254	969.45540	368.37313
INB2-1	206	1	1271.75236	372.43284	1052.81322	365.83582
INB2-1	207	0	393.96222	495.86567	266.14586	490.00000
INB2-1	208	0	1289.17209	238.97015	1074.86884	231.71642
INB2-1	208	1	1378.57398	199.89552	1141.35362	191.88060
INB2-1	209	0	430.40189	579.92537	386.89087	567.00000
INB2-1	209	1	465.65897	572.31343	417.86674	560.40299
INB2-1	210	0	490.81112	417.59701	359.00210	412.77612
INB2-1	210	1	356.58237	440.17910	205.38195	435.10448
INB2-1	211	0	624.92340	183.52239	688.46380	198.70149
INB2-1	211	1	553.40189	225.89552	631.54879	240.82090
INB2-1	212	0	790.47009	423.98507	661.75131	420.71642
INB2-1	212	1	864.25813	336.19403	736.54669	330.13433
INB2-1	213	0	1035.11333	365.20896	351.22350	342.74627
INB2-1	213	1	1395.34103	320.89552	723.31899	318.68657
INB2-1	214	0	1160.12907	477.89552	946.87513	471.83582
INB2-1	214	1	1023.38195	490.83582	822.21616	484.26866
INB2-1	215	0	786.11542	235.37313	525.04932	229.91045
INB2-1	215	1	891.38300	289.67164	658.01889	282.43284
INB2-1	216	0	1102.85729	280.61194	966.89402	275.40299
INB2-1	216	1	1039.64638	338.97015	918.28961	340.35821
INB2-1	217	0	1370.54145	119.65672	1111.86464	112.83582
INB2-1	217	1	1205.91396	174.44776	954.43127	168.25373
INB2-1	218	0	565.29696	623.77612	503.91081	611.04478
INB2-1	219	0	379.61700	249.65672	445.43022	267.59701
INB2-1	219	1	594.85310	272.49254	631.84680	280.30597
INB2-1	220	0	376.74711	683.05970	132.96957	664.92537
INB2-1	221	0	1495.90556	90.29104	1714.50157	24.17910
INB2-1	222	0	492.20252	409.53731	338.23924	411.36567
INB2-1	222	1	770.69990	279.07463	628.56243	276.01493
INB2-1	223	0	1073.03568	307.47761	935.07240	304.85075
INB2-1	223	1	1298.35152	24.51493	1119.43232	12.76119
INB2-1	224	0	859.83211	484.51493	740.96432	477.59701
INB2-1	224	1	818.19517	531.52985	705.37146	524.94776
INB2-1	225	0	564.03358	498.37313	549.69990	495.32836
INB2-1	225	1	609.02833	465.46269	597.04512	462.08209
INB2-1	226	0	631.04197	408.80597	792.35362	411.69403
INB2-1	226	1	425.54355	447.08955	622.11228	449.30597
INB2-1	227	0	423.60231	18.47015	577.29066	65.14925
INB2-1	227	1	523.32949	14.10448	658.21406	49.70149
INB2-1	228	0	123.87933	45.00000	359.76390	115.20896
INB2-1	228	1	244.42497	62.46269	448.07450	119.57463
INB2-1	229	0	1155.15740	138.79104	1030.83421	131.78358
INB2-1	229	1	867.39349	207.91791	720.53830	206.29851
INB2-1	230	0	1088.49528	566.39552	795.32634	551.17910
INB2-1	230	1	843.71039	547.25373	622.73452	542.78358
INB2-1	231	0	1251.92445	34.25373	1255.64533	8.39552
INB2-1	231	1	1119.29066	27.20149	1129.39140	7.38806
INB2-1	232	0	754.11752	562.99254	667.76180	556.62687
INB2-1	232	1	922.00839	499.18657	844.38300	492.14925
INB2-1	233	0	458.35572	367.61194	459.68835	372.71642
INB2-1	233	1	441.73452	460.47761	449.61490	455.94030
INB2-1	234	0	585.11857	432.08582	392.22560	424.22388
INB2-1	234	1	702.13851	359.38060	528.46905	355.20896
INB2-1	235	0	807.20881	163.71642	573.56558	162.17910
INB2-1	235	1	866.89402	72.37313	650.37566	71.59701
INB2-1	236	0	661.89822	380.86567	587.00315	377.56716
INB2-1	236	1	730.14586	349.14925	665.07240	348.64179
INB2-1	237	0	671.94544	285.91045	307.32949	273.70149
INB2-1	237	1	575.49213	391.20896	141.36936	376.97015
INB2-1	238	0	664.47849	392.64179	412.06506	382.64179
INB2-1	238	1	546.87093	483.73134	304.33368	473.88060
INB2-1	239	0	835.67156	184.77612	585.52256	179.77612
INB2-1	239	1	731.91501	263.43284	462.62644	259.19403
INB2-1	240	0	1104.05037	36.26866	1063.75656	34.25373
INB2-1	241	0	1065.77125	94.70149	993.24239	96.71642
INB2-1	242	0	880.41973	372.76119	799.83211	378.80597
INB2-1	243	0	748.53620	391.07463	666.86149	388.37313
INB2-1	243	1	820.56139	307.85075	730.82791	304.89552
INB2-1	244	0	834.75446	7.35821	579.49003	2.53731
INB2-1	244	1	783.39454	159.32836	578.28961	147.73134
INB2-1	245	0	601.60546	175.14925	332.71983	171.01493
INB2-1	245	1	557.08919	317.19403	330.17209	311.43284
INB2-1	246	0	464.55089	516.86567	195.80693	503.70149
INB2-1	246	1	559.49318	517.11940	351.69360	508.26866
INB2-1	247	0	641.96222	214.76119	324.92340	206.89552
INB2-1	247	1	533.39035	337.79104	218.90031	328.68657
INB2-1	248	0	637.14586	414.82090	511.15320	409.92537
INB2-1	248	1	554.79538	489.67164	432.07660	482.23881
INB2-1	249	0	449.27597	546.04478	459.34942	537.98507
INB2-1	250	0	725.28856	801.94030	562.09864	779.77612
INB2-1	251	0	860.40294	761.05224	550.18993	750.95522
INB2-1	251	1	727.09759	816.79851	356.88143	808.03731
INB2-1	252	0	670.89192	771.71642	650.74502	763.65672
INB2-1	253	0	1009.91291	484.52985	510.61490	475.11194
INB2-1	253	1	1475.90766	188.62687	803.95698	191.34328
INB2-1	254	0	646.71563	757.61194	564.11333	745.52239
INB2-1	255	0	628.15740	720.77612	481.77859	705.49254
INB2-1	256	0	635.25289	616.86567	508.96432	604.11940
INB2-1	257	0	648.85205	625.49254	507.45331	616.04478
INB2-1	258	0	681.33893	631.07463	544.22141	621.88060
INB2-1	259	0	623.17943	678.80597	388.24029	665.73134
INB2-1	260	0	634.76390	686.41791	400.58027	674.86567
INB2-1	261	0	667.75446	681.59701	449.68835	670.55224
INB2-1	262	0	690.99370	169.20896	643.49003	176.76119
INB2-1	262	1	721.91081	18.77612	660.09654	30.44776
INB2-1	263	0	656.73033	528.77612	700.84995	522.82090
INB2-1	263	1	568.08395	531.31343	613.96642	523.58209
INB2-1	264	0	800.68101	608.17910	699.09759	600.44776
INB2-1	265	0	858.25813	390.89552	693.05352	386.86567
INB2-1	266	0	784.91815	508.58209	777.67051	513.80597
INB2-1	267	0	354.48478	947.59701	353.51626	898.91045
INB2-1	267	1	467.55929	866.65672	474.90136	832.43284
INB2-1	268	0	427.27492	775.10448	467.33578	742.20896
INB2-1	268	1	549.41553	710.91045	575.37356	689.94030
INB2-2	0	0	833.50465	462.85714	898.58939	439.76676
INB2-2	1	0	1053.08420	692.54227	950.56424	659.50146
INB2-2	1	1	859.14215	667.35277	763.97048	634.57434
INB2-2	2	0	561.68234	472.45481	483.36905	438.19534
INB2-2	2	1	404.74412	406.59475	323.80645	375.22157
INB2-2	3	0	578.02679	492.67055	145.91580	444.21574
INB2-2	3	1	490.63477	463.80758	51.96282	414.82799
INB2-2	4	0	1151.49809	411.16035	982.20448	375.46647
INB2-2	4	1	1579.33898	606.47522	1405.42974	574.62391
INB2-2	5	0	651.05771	369.61940	577.28856	340.50746
INB2-2	5	1	745.41238	380.70149	689.10388	350.91791
